cod_familiar;loteamento;qtd_pessoas;renda_per_capita;score_vulnerab;D1_renda;D2_analfab;D3_idoso_desprot;D4_pcd_sem_apoio;D5_crianca_0_6;meses_desatual;cadastro_vencido_2anos
3431265081;JARDIM SAO BENEDITO;2.0;0.0;2;1;0;0;0;1;7;0
3443233317;JARDIM AMANDA;2.0;0.0;2;1;0;0;0;1;13;0
3461946010;LOTEAMENTE NOVA ALVORADA;2.0;0.0;2;1;1;0;0;0;3;0
3462803115;JARDIM AMANDA;2.0;0.0;2;1;0;1;0;0;4;0
3481181396;JARDIM NOVO ANGULO;2.0;0.0;2;1;0;0;1;0;23;0
3500529992;VILA REAL CONTINUACAO;2.0;0.0;2;1;0;0;0;1;7;0
3603017625;JARDIM AMANDA;2.0;0.0;2;1;1;0;0;0;6;0
3629539530;JARDIM DO LAGO;2.0;0.0;2;1;0;1;0;0;17;0
3655415320;JARDIM AMANDA II;2.0;0.0;2;1;0;0;0;1;3;0
3670766596;JARDIM SAO BENTO;2.0;0.0;2;1;0;0;0;1;15;0
3792569914;JARDIM AMANDA;2.0;0.0;2;1;0;0;0;1;5;0
3913632808;JARDIM SANTIAGO;2.0;0.0;2;1;1;0;0;0;10;0
3982259401;JARDIM AMANDA;2.0;0.0;2;1;0;0;0;1;17;0
4020440530;JARDIM NOVA HORTOLANDIA;2.0;0.0;2;1;0;0;1;0;10;0
4044533334;NOVO ANGULO;2.0;0.0;2;1;1;0;0;0;8;0
4047949710;JARDIM SAO BENTO;2.0;0.0;2;1;0;1;0;0;10;0
4050540410;JARDIM SANTIAGO;2.0;0.0;2;1;0;0;1;0;13;0
4066578314;JARDIM SAO JORGE;2.0;0.0;2;1;0;0;0;1;20;0
4183858909;JARDIM NOVO ANGULO;2.0;0.0;2;1;0;1;0;0;14;0
4190262587;JARDIM NOSSA SENHORA AUXILIADORA;2.0;0.0;2;1;0;0;0;1;6;0
4197613229;JARDIM SANTA IZABEL;2.0;0.0;2;1;0;1;0;0;16;0
4216302564;RESIDENCIAL RECANTO DO SOL;2.0;0.0;2;1;0;0;0;1;4;0
4240518008;PARQUE ORESTE ONGARO;2.0;0.0;2;1;0;0;1;0;1;0
4306828590;JARDIM BOA ESPERANCA;2.0;0.0;2;1;0;1;0;0;17;0
4330892375;VILA REAL CONTINUACAO;2.0;0.0;2;1;0;0;0;1;11;0
4352711489;JARDIM SANTIAGO;2.0;0.0;2;1;1;0;0;0;3;0
4371998003;PARQUE DO HORTO;2.0;0.0;2;1;0;0;0;1;22;0
4433465852;JARDIM BOA ESPERANCA;2.0;0.0;2;1;0;0;0;1;17;0
4468131250;JARDIM AMANDA;2.0;0.0;2;1;0;0;1;0;13;0
4475952964;JARDIM ROSOLEM;2.0;0.0;2;1;0;0;1;0;7;0
4477046642;JARDIM BOA ESPERANCA;2.0;0.0;2;1;0;0;0;1;10;0
4480017992;JARDIM SANTIAGO;2.0;0.0;2;1;0;0;1;0;3;0
4501131837;JARDIM NOVA AMERICA;2.0;0.0;2;1;0;0;0;1;9;0
4506977467;VILA INEMA;2.0;0.0;2;1;0;1;0;0;3;0
4518311795;PARQUE ORESTES ONGARO;2.0;0.0;2;1;0;0;0;1;22;0
4548036806;JARDIM MONTE SINAI;2.0;0.0;2;1;0;0;1;0;5;0
4555718054;JARDIM AMANDA 2;2.0;0.0;2;1;0;0;0;1;23;0
4572746540;JARDIM AMANDA;2.0;0.0;2;1;0;0;0;1;7;0
4590080800;JARDIM BRASIL;2.0;0.0;2;1;0;0;1;0;20;0
4597297723;JARDIM EVEREST;2.0;0.0;2;1;0;0;0;1;15;0
4622126109;JARDIM SAO SEBASTIAO;2.0;0.0;2;1;0;1;0;0;2;0
4637913985;JARDIM NOVA HORTOLANDIA;2.0;0.0;2;1;1;0;0;0;2;0
4658182262;JARDIM AMANDA;2.0;0.0;2;1;0;1;0;0;5;0
4675112765;RESIDENCIAL JOAO LUIZ;2.0;0.0;2;1;0;0;1;0;15;0
4676560885;JARDIM SAO BENTO;2.0;0.0;2;1;1;0;0;0;8;0
